timestamp,market_zone,price_eur_mwh,market_type,volume_mwh
2024-01-12 00:00:00,NO1,51.81,day_ahead,3861.56
2024-01-12 00:00:00,DK2,24.35,intraday,1208.52
2024-01-12 01:00:00,SE4,54.77,day_ahead,4995.33
2024-01-12 01:00:00,DK2,54.99,intraday,1084.29
2024-01-12 02:00:00,DK1,25.53,day_ahead,3464.99
2024-01-12 02:00:00,SE2,36.18,day_ahead,341.12
2024-01-12 02:00:00,DK2,47.01,day_ahead,4451.05
2024-01-12 03:00:00,SE4,44.23,intraday,231.28
2024-01-12 03:00:00,SE1,29.88,intraday,2763.34
2024-01-12 04:00:00,FI,24.17,day_ahead,961.88
2024-01-12 04:00:00,DK2,26.01,intraday,4216.55
2024-01-12 04:00:00,SE1,27.05,intraday,718.18
2024-01-12 05:00:00,SE3,33.19,day_ahead,1182.28
2024-01-12 05:00:00,NO2,52.54,intraday,1047.9
2024-01-12 06:00:00,NO1,53.24,intraday,936.19
2024-01-12 06:00:00,DK1,51.55,day_ahead,2525.71
2024-01-12 07:00:00,DK2,37.18,day_ahead,2233.16
2024-01-12 07:00:00,DK2,31.01,intraday,1298.0
2024-01-12 07:00:00,DK2,61.56,day_ahead,2945.7
2024-01-12 08:00:00,DK1,48.39,intraday,4767.83
2024-01-12 08:00:00,SE4,43.45,day_ahead,634.97
2024-01-12 09:00:00,FI,54.71,intraday,2512.1
2024-01-12 09:00:00,SE4,33.09,day_ahead,1859.16
2024-01-12 10:00:00,DK1,58.86,day_ahead,314.03
2024-01-12 10:00:00,DK1,30.09,intraday,717.5
2024-01-12 10:00:00,DK2,42.69,intraday,621.71
2024-01-12 11:00:00,DK2,65.82,day_ahead,1537.56
2024-01-12 11:00:00,DK2,62.54,day_ahead,3898.65
2024-01-12 11:00:00,DK1,58.55,intraday,2722.14
2024-01-12 12:00:00,SE2,30.33,intraday,887.29
2024-01-12 12:00:00,SE1,62.46,day_ahead,3960.67
2024-01-12 13:00:00,DK2,61.07,day_ahead,1623.26
2024-01-12 13:00:00,NO2,58.43,intraday,455.7
2024-01-12 13:00:00,FI,51.89,day_ahead,2753.35
2024-01-12 14:00:00,FI,62.27,intraday,324.77
2024-01-12 14:00:00,DK1,68.99,day_ahead,1716.88
2024-01-12 15:00:00,FI,56.57,intraday,2904.83
2024-01-12 15:00:00,DK2,67.55,intraday,378.74
2024-01-12 16:00:00,SE4,55.61,day_ahead,3823.29
2024-01-12 16:00:00,NO2,34.2,intraday,324.6
2024-01-12 16:00:00,SE3,41.15,day_ahead,1159.83
2024-01-12 17:00:00,SE4,58.01,intraday,1080.16
2024-01-12 17:00:00,NO2,49.65,intraday,3930.51
2024-01-12 18:00:00,FI,64.28,intraday,248.08
2024-01-12 18:00:00,SE1,54.79,intraday,3177.01
2024-01-12 19:00:00,DK1,68.58,intraday,939.53
2024-01-12 19:00:00,SE2,69.88,day_ahead,577.81
2024-01-12 20:00:00,NO2,68.03,day_ahead,486.36
2024-01-12 20:00:00,SE3,59.09,intraday,726.45
2024-01-12 21:00:00,DK2,31.55,day_ahead,3299.27
2024-01-12 21:00:00,NO1,36.16,intraday,4077.84
2024-01-12 22:00:00,SE1,51.72,intraday,3330.45
2024-01-12 22:00:00,SE2,32.16,intraday,3743.31
2024-01-12 23:00:00,SE4,31.33,day_ahead,3298.21
2024-01-12 23:00:00,SE1,49.36,day_ahead,1016.53
