timestamp,market_zone,price_eur_mwh,market_type,volume_mwh
2024-01-02 00:00:00,NO1,37.39,intraday,3328.52
2024-01-02 00:00:00,DK2,43.57,intraday,1528.22
2024-01-02 01:00:00,DK1,37.97,intraday,1230.41
2024-01-02 01:00:00,SE1,31.58,intraday,153.83
2024-01-02 01:00:00,NO2,35.29,day_ahead,2170.81
2024-01-02 02:00:00,SE3,30.9,day_ahead,4364.17
2024-01-02 02:00:00,SE4,46.49,intraday,3207.6
2024-01-02 02:00:00,FI,36.84,intraday,3834.24
2024-01-02 03:00:00,DK2,49.51,intraday,366.33
2024-01-02 03:00:00,SE4,51.05,day_ahead,2972.27
2024-01-02 04:00:00,DK2,54.43,intraday,3518.05
2024-01-02 04:00:00,DK1,48.3,intraday,2694.46
2024-01-02 05:00:00,DK1,44.06,intraday,3207.9
2024-01-02 05:00:00,DK2,54.05,intraday,1800.62
2024-01-02 05:00:00,SE4,44.34,intraday,4536.77
2024-01-02 06:00:00,DK2,24.05,day_ahead,4012.23
2024-01-02 06:00:00,SE2,26.79,day_ahead,3538.36
2024-01-02 07:00:00,DK2,42.01,intraday,1261.19
2024-01-02 07:00:00,FI,48.01,intraday,2765.23
2024-01-02 08:00:00,SE2,61.65,day_ahead,4140.83
2024-01-02 08:00:00,NO2,42.31,day_ahead,3142.7
2024-01-02 08:00:00,SE1,43.6,day_ahead,1593.65
2024-01-02 09:00:00,SE4,61.0,day_ahead,1461.82
2024-01-02 09:00:00,SE2,67.21,day_ahead,1024.18
2024-01-02 10:00:00,FI,51.52,intraday,4039.84
2024-01-02 10:00:00,SE4,44.0,intraday,1999.48
2024-01-02 10:00:00,DK1,60.59,day_ahead,366.54
2024-01-02 11:00:00,SE3,35.86,day_ahead,1146.12
2024-01-02 11:00:00,SE1,53.63,day_ahead,3098.74
2024-01-02 12:00:00,NO1,59.62,intraday,4668.39
2024-01-02 12:00:00,DK1,33.77,intraday,1237.85
2024-01-02 12:00:00,SE4,34.37,intraday,2807.35
2024-01-02 13:00:00,SE4,36.21,day_ahead,2756.72
2024-01-02 13:00:00,NO1,63.88,intraday,3975.31
2024-01-02 13:00:00,NO2,53.42,day_ahead,4644.44
2024-01-02 14:00:00,FI,44.3,intraday,1646.27
2024-01-02 14:00:00,SE1,55.19,intraday,1947.84
2024-01-02 14:00:00,NO1,53.63,day_ahead,646.09
2024-01-02 15:00:00,NO2,59.36,intraday,4483.68
2024-01-02 15:00:00,SE1,61.68,day_ahead,269.61
2024-01-02 16:00:00,SE3,68.34,intraday,3611.72
2024-01-02 16:00:00,FI,30.74,day_ahead,261.15
2024-01-02 16:00:00,SE3,66.28,day_ahead,2135.84
2024-01-02 17:00:00,FI,44.35,day_ahead,4641.18
2024-01-02 17:00:00,SE4,32.31,intraday,1651.51
2024-01-02 18:00:00,FI,53.35,intraday,790.42
2024-01-02 18:00:00,SE4,47.83,intraday,2150.44
2024-01-02 19:00:00,SE1,68.77,day_ahead,774.96
2024-01-02 19:00:00,DK2,51.99,intraday,162.31
2024-01-02 20:00:00,DK2,68.46,day_ahead,3340.33
2024-01-02 20:00:00,DK2,57.47,intraday,4384.74
2024-01-02 20:00:00,NO2,49.51,intraday,509.65
2024-01-02 21:00:00,FI,34.39,day_ahead,2983.74
2024-01-02 21:00:00,NO1,54.98,intraday,3548.81
2024-01-02 21:00:00,SE1,58.76,day_ahead,2459.23
2024-01-02 22:00:00,NO1,52.72,day_ahead,2822.95
2024-01-02 22:00:00,DK2,35.86,intraday,2865.74
2024-01-02 22:00:00,SE1,37.94,intraday,1717.51
2024-01-02 23:00:00,SE2,38.43,day_ahead,410.12
2024-01-02 23:00:00,NO2,15.65,day_ahead,4227.2
