timestamp,region,temperature_celsius,wind_speed_ms,cloud_cover_percent,precipitation_mm
2024-01-01 00:00:00,Bergen,-3.3,3.3,86.1,1.1
2024-01-01 00:00:00,Malmo,-0.1,10.2,31.1,4.7
2024-01-01 00:00:00,Bergen,-0.8,3.2,93.9,4.7
2024-01-01 00:00:00,Uppsala,-6.8,2.6,65.5,2.5
2024-01-01 01:00:00,Oslo,-7.6,7.5,18.8,0.5
2024-01-01 01:00:00,Helsinki,-6.8,12.7,22.8,2.5
2024-01-01 01:00:00,Stockholm,1.0,6.9,17.3,3.3
2024-01-01 02:00:00,Turku,-0.7,17.6,14.9,3.7
2024-01-01 02:00:00,Copenhagen,-6.9,11.3,61.0,2.1
2024-01-01 02:00:00,Malmo,-0.9,7.2,85.9,1.6
2024-01-01 02:00:00,Tampere,0.9,11.0,78.0,4.0
2024-01-01 03:00:00,Malmo,-5.8,16.2,25.5,1.4
2024-01-01 03:00:00,Oslo,-6.3,5.5,26.9,4.2
2024-01-01 03:00:00,Malmo,2.1,4.1,17.8,2.0
2024-01-01 04:00:00,Malmo,-2.4,5.6,39.1,0.7
2024-01-01 04:00:00,Oslo,4.7,10.7,36.6,1.0
2024-01-01 04:00:00,Bergen,0.7,8.6,76.9,4.8
2024-01-01 04:00:00,Stockholm,-8.9,13.0,46.7,4.2
2024-01-01 05:00:00,Tampere,2.8,9.1,50.3,4.3
2024-01-01 05:00:00,Stockholm,-4.1,14.5,28.9,0.8
2024-01-01 05:00:00,Copenhagen,-3.0,6.3,57.6,1.9
2024-01-01 06:00:00,Stockholm,4.1,9.2,30.0,3.5
2024-01-01 06:00:00,Aarhus,4.9,11.9,58.0,2.3
2024-01-01 06:00:00,Gothenburg,-8.3,13.4,13.2,3.7
2024-01-01 07:00:00,Uppsala,-3.0,14.3,87.1,1.3
2024-01-01 07:00:00,Uppsala,-5.1,18.0,88.9,3.2
2024-01-01 07:00:00,Turku,-3.0,9.4,65.4,3.1
2024-01-01 07:00:00,Copenhagen,-4.9,7.4,78.8,2.5
2024-01-01 08:00:00,Tampere,-9.6,15.3,37.5,3.6
2024-01-01 08:00:00,Uppsala,-3.7,15.6,21.4,0.4
2024-01-01 08:00:00,Bergen,-2.8,12.9,44.6,3.8
2024-01-01 08:00:00,Bergen,-1.1,12.4,81.7,3.2
2024-01-01 09:00:00,Malmo,-0.6,7.4,84.5,4.3
2024-01-01 09:00:00,Gothenburg,-7.1,12.7,44.0,2.5
2024-01-01 09:00:00,Tampere,-9.7,9.5,77.2,0.5
2024-01-01 10:00:00,Tampere,-1.9,14.4,18.7,2.6
2024-01-01 10:00:00,Turku,-6.3,9.1,90.4,1.9
2024-01-01 10:00:00,Gothenburg,-9.9,7.7,93.0,1.7
2024-01-01 10:00:00,Bergen,-3.3,3.2,39.4,3.4
2024-01-01 11:00:00,Stockholm,3.0,15.3,47.3,0.5
2024-01-01 11:00:00,Uppsala,-0.5,15.9,21.8,2.4
2024-01-01 11:00:00,Stockholm,-5.4,4.6,24.2,2.5
2024-01-01 12:00:00,Gothenburg,3.8,3.2,74.9,3.9
2024-01-01 12:00:00,Helsinki,-7.7,2.3,59.4,3.9
2024-01-01 12:00:00,Malmo,2.7,6.2,35.2,3.3
2024-01-01 13:00:00,Malmo,-8.5,11.9,82.3,1.6
2024-01-01 13:00:00,Bergen,-4.9,17.4,77.1,1.1
2024-01-01 13:00:00,Stockholm,-4.2,11.6,77.5,4.1
2024-01-01 14:00:00,Turku,3.2,15.4,10.7,2.9
2024-01-01 14:00:00,Turku,-2.2,4.3,82.1,3.1
2024-01-01 14:00:00,Copenhagen,-9.7,12.8,52.7,3.7
2024-01-01 14:00:00,Helsinki,-8.9,16.0,89.8,2.3
2024-01-01 15:00:00,Bergen,1.9,2.6,70.8,2.4
2024-01-01 15:00:00,Tampere,-6.8,8.4,38.5,4.2
2024-01-01 15:00:00,Uppsala,-8.9,5.8,58.7,1.7
