timestamp,region,temperature_celsius,wind_speed_ms,cloud_cover_percent,precipitation_mm
2024-01-14 00:00:00,Copenhagen,4.9,10.6,60.8,3.0
2024-01-14 00:00:00,Malmo,-5.7,12.8,20.8,2.4
2024-01-14 00:00:00,Bergen,-1.5,7.6,27.3,4.6
2024-01-14 00:00:00,Copenhagen,-7.9,11.0,48.1,5.0
2024-01-14 01:00:00,Aarhus,-6.3,10.7,40.9,1.8
2024-01-14 01:00:00,Uppsala,-5.2,10.1,71.3,4.6
2024-01-14 01:00:00,Turku,-7.1,3.7,90.5,0.8
2024-01-14 02:00:00,Tampere,-2.4,5.3,80.5,3.3
2024-01-14 02:00:00,Malmo,1.1,16.6,22.5,1.3
2024-01-14 02:00:00,Malmo,1.5,3.1,83.0,0.3
2024-01-14 03:00:00,Turku,-7.0,11.9,61.6,3.7
2024-01-14 03:00:00,Tampere,4.0,14.8,15.6,3.9
2024-01-14 03:00:00,Oslo,4.5,7.5,20.4,0.3
2024-01-14 03:00:00,Helsinki,-7.3,6.7,76.6,0.7
2024-01-14 04:00:00,Tampere,-2.1,5.8,47.5,3.0
2024-01-14 04:00:00,Oslo,3.2,15.2,58.8,4.8
2024-01-14 04:00:00,Aarhus,-4.5,2.5,85.3,4.2
2024-01-14 05:00:00,Malmo,-4.1,2.0,31.5,0.0
2024-01-14 05:00:00,Bergen,0.9,12.1,19.4,3.6
2024-01-14 05:00:00,Stockholm,-8.9,5.9,86.0,2.1
2024-01-14 06:00:00,Tampere,-5.3,10.7,54.3,5.0
2024-01-14 06:00:00,Uppsala,0.2,9.6,56.6,3.1
2024-01-14 06:00:00,Tampere,0.0,10.1,57.0,1.4
2024-01-14 07:00:00,Bergen,4.7,6.2,33.4,4.5
2024-01-14 07:00:00,Gothenburg,0.5,10.4,63.2,1.4
2024-01-14 07:00:00,Stockholm,3.1,8.5,44.7,0.7
2024-01-14 08:00:00,Oslo,-7.1,7.2,40.0,0.8
2024-01-14 08:00:00,Turku,-5.5,10.1,90.6,1.1
2024-01-14 08:00:00,Oslo,-2.2,14.3,23.6,0.2
2024-01-14 08:00:00,Gothenburg,4.9,14.1,18.7,3.3
2024-01-14 09:00:00,Turku,-3.7,12.3,63.1,3.7
2024-01-14 09:00:00,Bergen,3.2,13.1,58.6,1.9
2024-01-14 09:00:00,Oslo,3.7,13.5,57.1,1.7
2024-01-14 09:00:00,Copenhagen,-0.6,14.1,12.4,1.4
2024-01-14 10:00:00,Copenhagen,-7.0,11.5,86.8,0.8
2024-01-14 10:00:00,Uppsala,-5.2,16.1,82.2,1.4
2024-01-14 10:00:00,Gothenburg,3.0,8.7,28.7,2.1
2024-01-14 11:00:00,Uppsala,-1.3,13.7,35.5,4.9
2024-01-14 11:00:00,Aarhus,0.2,17.3,23.4,1.6
2024-01-14 11:00:00,Bergen,-9.3,15.1,22.4,4.9
2024-01-14 12:00:00,Tampere,-1.3,13.6,15.2,1.2
2024-01-14 12:00:00,Uppsala,-6.3,16.2,59.0,0.5
2024-01-14 12:00:00,Tampere,-2.6,5.1,46.5,4.3
2024-01-14 12:00:00,Gothenburg,-4.9,16.3,26.4,1.4
2024-01-14 13:00:00,Uppsala,-2.6,9.2,80.2,0.2
2024-01-14 13:00:00,Helsinki,-3.7,14.5,28.6,0.2
2024-01-14 13:00:00,Turku,1.3,3.0,92.5,2.6
2024-01-14 14:00:00,Malmo,-6.3,3.3,69.6,1.6
2024-01-14 14:00:00,Oslo,1.7,14.1,61.9,3.6
2024-01-14 14:00:00,Gothenburg,-6.1,12.8,38.2,3.2
2024-01-14 15:00:00,Copenhagen,-1.2,16.6,50.1,1.8
2024-01-14 15:00:00,Copenhagen,0.1,12.3,13.9,4.2
2024-01-14 15:00:00,Malmo,-3.7,12.2,22.5,3.6
2024-01-14 16:00:00,Oslo,-8.6,9.9,15.5,1.1
2024-01-14 16:00:00,Aarhus,-0.2,11.0,48.4,3.2
2024-01-14 16:00:00,Aarhus,0.7,12.5,86.1,3.5
2024-01-14 17:00:00,Copenhagen,-0.3,9.8,24.8,3.1
2024-01-14 17:00:00,Stockholm,0.7,14.0,60.0,3.2
2024-01-14 17:00:00,Helsinki,-6.5,8.6,49.4,0.7
2024-01-14 18:00:00,Helsinki,-5.3,5.3,15.3,3.9
2024-01-14 18:00:00,Bergen,0.1,9.5,79.3,0.5
2024-01-14 18:00:00,Turku,-9.1,7.6,83.6,3.6
2024-01-14 19:00:00,Aarhus,-0.7,12.7,45.3,3.4
2024-01-14 19:00:00,Tampere,0.7,14.5,54.2,2.6
2024-01-14 19:00:00,Malmo,3.0,9.5,70.5,2.9
2024-01-14 19:00:00,Oslo,-4.5,14.6,14.7,5.0
2024-01-14 20:00:00,Helsinki,-4.5,17.1,12.7,3.3
2024-01-14 20:00:00,Copenhagen,1.7,15.8,12.2,4.1
2024-01-14 20:00:00,Gothenburg,1.9,14.6,77.4,1.3
2024-01-14 20:00:00,Helsinki,-8.6,3.6,48.1,4.9
2024-01-14 21:00:00,Stockholm,-5.0,2.0,45.6,2.7
2024-01-14 21:00:00,Aarhus,-4.8,12.5,20.2,3.1
2024-01-14 21:00:00,Stockholm,-10.0,14.6,67.0,3.5
2024-01-14 22:00:00,Gothenburg,-5.8,14.3,23.0,2.2
2024-01-14 22:00:00,Helsinki,3.2,16.9,78.7,2.4
2024-01-14 22:00:00,Gothenburg,4.8,17.5,47.2,3.3
2024-01-14 23:00:00,Stockholm,-3.2,9.6,28.8,3.2
2024-01-14 23:00:00,Tampere,-5.4,8.6,92.6,3.5
2024-01-14 23:00:00,Uppsala,-4.5,5.5,43.5,2.2
2024-01-14 23:00:00,Malmo,-5.2,14.9,21.3,2.4
